	tissue	substance_name	pktype	unit	interventions	individual_pk	value	group_pk	mean	se	cv	time_unit	time	sd	figure	auc_end	kel	max	min	median	category	route	unit_intervention	substance_name_intervention	value_intervention	time_unit_intervention	time_intervention	form	application	choice	se_intervention	min_intervention	max_intervention	study	subject_pk	subject_name	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'cv')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('weight', 'count')	('weight', 'cv')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('smoking', 'choice')	('smoking', 'count')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('medication', 'choice')	('medication', 'count')	('overnight fast', 'choice')	('overnight fast', 'count')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('bmi', 'count')	('bmi', 'cv')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('disease', 'choice')	('disease', 'count')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('glucose', 'count')	('glucose', 'cv')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'cv')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'se')	('smoking amount (cigarettes)', 'unit')	('height', 'count')	('height', 'cv')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('HbA1c', 'count')	('HbA1c', 'cv')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'se')	('HbA1c', 'unit')	('insulin', 'count')	('insulin', 'cv')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('phenotype', 'choice')	('phenotype', 'count')	('obesity index', 'count')	('obesity index', 'cv')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'cv')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'se')	('caffeine amount', 'unit')	('disease duration', 'count')	('disease duration', 'cv')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'cv')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'se')	('consumption', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('LDL-C', 'count')	('LDL-C', 'cv')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('LDL-H', 'count')	('LDL-H', 'cv')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('triglyceride', 'count')	('triglyceride', 'cv')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('cholesterol', 'count')	('cholesterol', 'cv')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('body surface area', 'count')	('body surface area', 'cv')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('percent fat', 'count')	('percent fat', 'cv')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('obese', 'choice')	('obese', 'count')	('medication type', 'choice')	('medication type', 'count')	('genetics', 'choice')	('genetics', 'count')	('glucagon', 'count')	('glucagon', 'cv')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'se')	('glucagon', 'unit')	('caffeine', 'choice')	('caffeine', 'count')	('muscle weight', 'count')	('muscle weight', 'cv')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'se')	('muscle weight', 'unit')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('lean body mass', 'count')	('lean body mass', 'cv')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'se')	('lean body mass', 'unit')	('fat weight', 'count')	('fat weight', 'cv')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')
1649	plasma	glucose	rd	mg/kg/min	710			295.0	['1.70e-01', '1.60e-01', '1.20e-01', '9.00e-02', '3.00e-01', '5.90e-01', '5.50e-01', '3.30e-01', '4.30e-01', '4.00e-01', '2.80e-01', '2.00e-01', '1.10e-01', '1.00e-01', '1.10e-01']	['3.00e-02', '4.00e-02', '4.00e-02', '3.00e-02', '8.00e-02', '9.00e-02', '1.10e-01', '5.00e-02', '1.30e-01', '9.00e-02', '1.00e-01', '9.00e-02', '5.00e-02', '4.00e-02', '5.00e-02']	['4.67e-01', '6.61e-01', '8.82e-01', '8.82e-01', '7.06e-01', '4.04e-01', '5.29e-01', '4.01e-01', '8.00e-01', '5.95e-01', '9.45e-01', '1.19e+00', '1.20e+00', '1.06e+00', '1.20e+00']	h	['-5.00e-01', '-3.33e-01', '-1.67e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00']		/media/data/Firth1986_Fig5.png	1.8233333333333333	0.2819742116016629				dosing	oral	g	glucose	50.0	h	0.0							Firth1986	295	control	homo sapiens	20	Y	7.0	('M', 'F')	(1, 6)	7.0	0.20800000000000002		51.0				4.0	yr	7.0	0.23800000000000002		89.0				8.0	kg								N	20	Y	20.0					7.0	0.165		32.1				2.0	kg/m^2			20.0			12.0	h	7.0	0.054		98.0			2.0	mg/dl																					7.0	0.11		4.8		0.2	%																																																																																																																															
1650	plasma	insulin	concentration	µU/ml	706			288.0	[None, '2.15e+01', None, '4.08e+01', None, '4.15e+01', None, '5.03e+01', None, '5.25e+01', None, '5.17e+01', None, '4.34e+01', None, '4.87e+01']	[None, '5.58e+00', None, '9.30e+00', None, '9.30e+00', None, '1.21e+01', None, '1.21e+01', None, '1.43e+01', None, '1.18e+01', None, '1.30e+01']	[None, '8.99e-01', None, '7.90e-01', None, '7.76e-01', None, '8.33e-01', None, '7.98e-01', None, '9.56e-01', None, '9.41e-01', None, '9.26e-01']	h	['-3.33e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00']		/media/data/Ferrannini1988_Fig1.png						dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	288	t2dm	homo sapiens	22	N	12.0	('F', 'M')	(4, 8)	12.0	0.11699999999999999		59.0				2.0	yr	12.0	0.146		71.0				3.0	kg								N	22	Y	22.0														diabetes melitus type 2	12.0	22.0			12.0	h	12.0	0.348		189.0			19.0	mg/dl																												12.0	0.602	23.0		4.0	µU/ml			12.0	0.133		104.0			4.0	%																																																																																																															
1651	plasma	glucose	concentration	µg/ml	706			288.0	['1.94e+03', '1.93e+03', '2.24e+03', '2.63e+03', '2.94e+03', '3.12e+03', '3.30e+03', '3.37e+03', '3.50e+03', '3.39e+03', '3.28e+03', '3.24e+03', '3.05e+03', '3.00e+03', '2.95e+03', '2.88e+03']	['1.93e+02', '1.86e+02', '1.86e+02', '2.17e+02', '1.62e+02', '1.93e+02', '2.09e+02', '2.17e+02', '2.40e+02', '2.24e+02', '2.32e+02', '2.24e+02', '2.17e+02', '2.48e+02', '2.24e+02', '1.93e+02']	['3.45e-01', '3.33e-01', '2.87e-01', '2.85e-01', '1.92e-01', '2.15e-01', '2.20e-01', '2.23e-01', '2.37e-01', '2.29e-01', '2.45e-01', '2.40e-01', '2.46e-01', '2.86e-01', '2.64e-01', '2.33e-01']	h	['-3.33e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00']		/media/data/Ferrannini1988_Fig1.png	11248.5375	0.11439120457407695				dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	288	t2dm	homo sapiens	22	N	12.0	('F', 'M')	(4, 8)	12.0	0.11699999999999999		59.0				2.0	yr	12.0	0.146		71.0				3.0	kg								N	22	Y	22.0														diabetes melitus type 2	12.0	22.0			12.0	h	12.0	0.348		189.0			19.0	mg/dl																												12.0	0.602	23.0		4.0	µU/ml			12.0	0.133		104.0			4.0	%																																																																																																															
1652	plasma	glucose	ra	mg/kg/min	706			288.0	['2.53e+00', '1.31e+00', '1.87e+00', '1.22e+00', '1.31e+00', '1.12e+00', '5.00e-01', '8.10e-01', '1.66e+00', '9.70e-01', '1.14e+00', '1.06e+00', '1.06e+00', '1.04e+00', '8.90e-01']	['3.10e-01', '5.40e-01', '4.60e-01', '5.40e-01', '3.10e-01', '3.30e-01', '4.10e-01', '4.10e-01', '3.30e-01', '3.30e-01', '3.30e-01', '4.10e-01', '5.60e-01', '4.40e-01', '4.40e-01']	['4.24e-01', '1.43e+00', '8.52e-01', '1.53e+00', '8.20e-01', '1.02e+00', '2.84e+00', '1.75e+00', '6.89e-01', '1.18e+00', '1.00e+00', '1.34e+00', '1.83e+00', '1.47e+00', '1.71e+00']	h	['-1.67e-01', '1.67e-01', '4.17e-01', '6.67e-01', '9.17e-01', '1.17e+00', '1.42e+00', '1.67e+00', '1.92e+00', '2.17e+00', '2.42e+00', '2.67e+00', '2.92e+00', '3.17e+00', '3.42e+00']		/media/data/Ferrannini1988_Fig2.png	4.355000000000005	0.16666117742921274				dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	288	t2dm	homo sapiens	22	N	12.0	('F', 'M')	(4, 8)	12.0	0.11699999999999999		59.0				2.0	yr	12.0	0.146		71.0				3.0	kg								N	22	Y	22.0														diabetes melitus type 2	12.0	22.0			12.0	h	12.0	0.348		189.0			19.0	mg/dl																												12.0	0.602	23.0		4.0	µU/ml			12.0	0.133		104.0			4.0	%																																																																																																															
1653	plasma	glucose	ra	mg/kg/min	706			288.0	[None, '4.65e+00', '5.70e+00', '6.29e+00', '4.80e+00', '5.58e+00', '3.99e+00', '4.98e+00', '2.48e+00', '2.98e+00', '2.32e+00', '2.34e+00', '9.90e-01', '1.21e+00', '7.10e-01']	[None, '4.80e-01', '6.00e-01', '4.20e-01', '5.40e-01', '5.20e-01', '3.40e-01', '9.30e-01', '2.80e-01', '7.10e-01', '4.40e-01', '5.40e-01', '4.20e-01', '4.20e-01', '3.80e-01']	[None, '3.58e-01', '3.65e-01', '2.31e-01', '3.90e-01', '3.23e-01', '2.95e-01', '6.47e-01', '3.91e-01', '8.25e-01', '6.57e-01', '7.99e-01', '1.47e+00', '1.20e+00', '1.85e+00']	h	['-1.67e-01', '1.67e-01', '4.17e-01', '6.67e-01', '9.17e-01', '1.17e+00', '1.42e+00', '1.67e+00', '1.92e+00', '2.17e+00', '2.42e+00', '2.67e+00', '2.92e+00', '3.17e+00', '3.42e+00']		/media/data/Ferrannini1988_Fig2.png						dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	288	t2dm	homo sapiens	22	N	12.0	('F', 'M')	(4, 8)	12.0	0.11699999999999999		59.0				2.0	yr	12.0	0.146		71.0				3.0	kg								N	22	Y	22.0														diabetes melitus type 2	12.0	22.0			12.0	h	12.0	0.348		189.0			19.0	mg/dl																												12.0	0.602	23.0		4.0	µU/ml			12.0	0.133		104.0			4.0	%																																																																																																															
1654	plasma	glucose	ra	mg/kg/min	706			288.0	['2.60e+00', '5.31e+00', '7.93e+00', '7.58e+00', '6.40e+00', '6.49e+00', '4.98e+00', '6.30e+00', '4.36e+00', '4.19e+00', '3.47e+00', '2.81e+00', '2.27e+00', '2.23e+00', '1.57e+00']	['3.10e-01', '5.20e-01', '6.60e-01', '4.80e-01', '5.40e-01', '5.20e-01', '3.30e-01', '6.60e-01', '6.00e-01', '5.60e-01', '4.50e-01', '4.80e-01', '4.80e-01', '6.00e-01', '4.30e-01']	['4.13e-01', '3.39e-01', '2.88e-01', '2.19e-01', '2.92e-01', '2.78e-01', '2.30e-01', '3.63e-01', '4.77e-01', '4.63e-01', '4.49e-01', '5.92e-01', '7.32e-01', '9.32e-01', '9.49e-01']	h	['-1.67e-01', '1.67e-01', '4.17e-01', '6.67e-01', '9.17e-01', '1.17e+00', '1.42e+00', '1.67e+00', '1.92e+00', '2.17e+00', '2.42e+00', '2.67e+00', '2.92e+00', '3.17e+00', '3.42e+00']		/media/data/Ferrannini1988_Fig2.png	16.930833333333357	0.5191808536230724				dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	288	t2dm	homo sapiens	22	N	12.0	('F', 'M')	(4, 8)	12.0	0.11699999999999999		59.0				2.0	yr	12.0	0.146		71.0				3.0	kg								N	22	Y	22.0														diabetes melitus type 2	12.0	22.0			12.0	h	12.0	0.348		189.0			19.0	mg/dl																												12.0	0.602	23.0		4.0	µU/ml			12.0	0.133		104.0			4.0	%																																																																																																															
1655	plasma	glucose	clearance	ml/kg/min	706			288.0	['2.44e+00', '1.19e+00', '1.36e+00', '2.22e+00', '2.99e+00', '3.29e+00', '2.99e+00', '3.96e+00', '3.79e+00', '3.01e+00', '3.27e+00', '4.23e+00', '2.74e+00', '3.35e+00', '2.88e+00']	['2.00e-01', '5.80e-01', '3.80e-01', '4.20e-01', '5.00e-01', '4.10e-01', '4.70e-01', '5.00e-01', '4.90e-01', '5.00e-01', '4.10e-01', '4.90e-01', '5.30e-01', '3.30e-01', '5.50e-01']	['2.84e-01', '1.69e+00', '9.68e-01', '6.55e-01', '5.79e-01', '4.32e-01', '5.45e-01', '4.37e-01', '4.48e-01', '5.75e-01', '4.34e-01', '4.01e-01', '6.70e-01', '3.41e-01', '6.62e-01']	h	['-1.67e-01', '1.67e-01', '4.17e-01', '6.67e-01', '9.17e-01', '1.17e+00', '1.42e+00', '1.67e+00', '1.92e+00', '2.17e+00', '2.42e+00', '2.67e+00', '2.92e+00', '3.17e+00', '3.42e+00']		/media/data/Ferrannini1988_Fig3.png	10.413750000000013	0.3808930685176001				dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	288	t2dm	homo sapiens	22	N	12.0	('F', 'M')	(4, 8)	12.0	0.11699999999999999		59.0				2.0	yr	12.0	0.146		71.0				3.0	kg								N	22	Y	22.0														diabetes melitus type 2	12.0	22.0			12.0	h	12.0	0.348		189.0			19.0	mg/dl																												12.0	0.602	23.0		4.0	µU/ml			12.0	0.133		104.0			4.0	%																																																																																																															
1656	plasma	glucose	rd	mg/kg/min	706			288.0	['2.57e+00', '1.70e+00', '2.87e+00', '3.37e+00', '3.43e+00', '4.15e+00', '3.37e+00', '5.02e+00', '4.88e+00', '5.18e+00', '4.30e+00', '4.46e+00', '3.93e+00', '4.38e+00', '2.76e+00']	['3.60e-01', '2.30e-01', '5.30e-01', '5.10e-01', '5.00e-01', '4.10e-01', '4.70e-01', '6.40e-01', '4.40e-01', '8.10e-01', '5.60e-01', '3.90e-01', '3.70e-01', '4.50e-01', '4.80e-01']	['4.85e-01', '4.69e-01', '6.40e-01', '5.24e-01', '5.05e-01', '3.42e-01', '4.83e-01', '4.42e-01', '3.12e-01', '5.42e-01', '4.51e-01', '3.03e-01', '3.26e-01', '3.56e-01', '6.02e-01']	h	['-1.67e-01', '1.67e-01', '4.17e-01', '6.67e-01', '9.17e-01', '1.17e+00', '1.42e+00', '1.67e+00', '1.92e+00', '2.17e+00', '2.42e+00', '2.67e+00', '2.92e+00', '3.17e+00', '3.42e+00']		/media/data/Ferrannini1988_Fig3.png	13.604166666666679	0.3678948706052519				dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	288	t2dm	homo sapiens	22	N	12.0	('F', 'M')	(4, 8)	12.0	0.11699999999999999		59.0				2.0	yr	12.0	0.146		71.0				3.0	kg								N	22	Y	22.0														diabetes melitus type 2	12.0	22.0			12.0	h	12.0	0.348		189.0			19.0	mg/dl																												12.0	0.602	23.0		4.0	µU/ml			12.0	0.133		104.0			4.0	%																																																																																																															
1657	plasma	insulin	concentration	µU/ml	706			287.0	[None, '1.13e+01', None, '6.06e+01', None, '8.37e+01', None, '7.29e+01', None, '6.55e+01', None, '5.69e+01', None, '5.02e+01', None, '3.23e+01']	[None, '3.10e+00', None, '5.89e+00', None, '8.99e+00', None, '9.30e+00', None, '1.39e+01', None, '1.27e+01', None, '1.12e+01', None, '7.13e+00']	[None, '8.70e-01', None, '3.07e-01', None, '3.40e-01', None, '4.03e-01', None, '6.73e-01', None, '7.06e-01', None, '7.03e-01', None, '6.98e-01']	h	['-3.33e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00']		/media/data/Ferrannini1988_Fig1.png						dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	287	control	homo sapiens	22	Y	10.0	('F', 'M')	(3, 7)	10.0	0.14400000000000002		66.0				3.0	yr	10.0	0.18600000000000003		68.0				4.0	kg								N	22	Y	22.0																22.0			12.0	h	10.0	0.068		93.0			2.0	mg/dl																												10.0	0.264	12.0		1.0	µU/ml			10.0	0.126		100.0			4.0	%																																																																																																															
1658	plasma	glucose	concentration	µg/ml	706			287.0	['9.39e+02', '9.34e+02', '1.23e+03', '1.62e+03', '1.81e+03', '1.92e+03', '1.81e+03', '1.66e+03', '1.54e+03', '1.50e+03', '1.46e+03', '1.42e+03', '1.32e+03', '1.24e+03', '1.14e+03', '1.02e+03']	['1.01e+02', '8.51e+01', '6.97e+01', '9.28e+01', '9.28e+01', '1.16e+02', '1.08e+02', '1.00e+02', '1.01e+02', '1.01e+02', '9.28e+01', '1.01e+02', '9.28e+01', '6.97e+01', '1.01e+02', '9.28e+01']	['3.39e-01', '2.88e-01', '1.79e-01', '1.81e-01', '1.62e-01', '1.91e-01', '1.89e-01', '1.91e-01', '2.06e-01', '2.12e-01', '2.01e-01', '2.23e-01', '2.23e-01', '1.78e-01', '2.80e-01', '2.87e-01']	h	['-3.33e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00']		/media/data/Ferrannini1988_Fig1.png	5474.575	0.22762915732357894				dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	287	control	homo sapiens	22	Y	10.0	('F', 'M')	(3, 7)	10.0	0.14400000000000002		66.0				3.0	yr	10.0	0.18600000000000003		68.0				4.0	kg								N	22	Y	22.0																22.0			12.0	h	10.0	0.068		93.0			2.0	mg/dl																												10.0	0.264	12.0		1.0	µU/ml			10.0	0.126		100.0			4.0	%																																																																																																															
1659	plasma	glucose	ra	mg/kg/min	706			287.0	['2.20e+00', '9.30e-01', '6.60e-01', '4.00e-02', '1.14e+00', '9.10e-01', '7.50e-01', '5.20e-01', '6.80e-01', '6.60e-01', '4.10e-01', '5.80e-01', '6.20e-01', '1.22e+00', '8.70e-01']	['2.90e-01', '4.10e-01', '5.00e-01', '3.50e-01', '5.00e-01', '5.20e-01', '4.10e-01', '3.50e-01', '4.60e-01', '4.60e-01', '4.10e-01', '4.40e-01', '4.10e-01', '5.00e-01', '6.00e-01']	['4.17e-01', '1.39e+00', '2.40e+00', '2.77e+01', '1.39e+00', '1.81e+00', '1.73e+00', '2.13e+00', '2.14e+00', '2.20e+00', '3.16e+00', '2.40e+00', '2.09e+00', '1.30e+00', '2.18e+00']	h	['-1.67e-01', '1.67e-01', '4.17e-01', '6.67e-01', '9.17e-01', '1.17e+00', '1.42e+00', '1.67e+00', '1.92e+00', '2.17e+00', '2.42e+00', '2.67e+00', '2.92e+00', '3.17e+00', '3.42e+00']		/media/data/Ferrannini1988_Fig2.png	2.7941666666666705	-0.018308259559837968				dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	287	control	homo sapiens	22	Y	10.0	('F', 'M')	(3, 7)	10.0	0.14400000000000002		66.0				3.0	yr	10.0	0.18600000000000003		68.0				4.0	kg								N	22	Y	22.0																22.0			12.0	h	10.0	0.068		93.0			2.0	mg/dl																												10.0	0.264	12.0		1.0	µU/ml			10.0	0.126		100.0			4.0	%																																																																																																															
1660	plasma	glucose	ra	mg/kg/min	706			287.0	[None, '4.21e+00', '6.03e+00', '6.65e+00', '5.30e+00', '3.87e+00', '2.54e+00', '3.77e+00', '3.91e+00', '3.22e+00', '2.88e+00', '3.59e+00', '2.12e+00', '1.53e+00', '1.01e+00']	[None, '6.00e-01', '5.40e-01', '4.40e-01', '7.90e-01', '5.00e-01', '5.60e-01', '4.80e-01', '7.50e-01', '5.80e-01', '8.30e-01', '5.40e-01', '7.10e-01', '4.20e-01', '3.80e-01']	[None, '4.51e-01', '2.83e-01', '2.09e-01', '4.71e-01', '4.09e-01', '6.97e-01', '4.03e-01', '6.07e-01', '5.70e-01', '9.11e-01', '4.76e-01', '1.06e+00', '8.68e-01', '1.19e+00']	h	['-1.67e-01', '1.67e-01', '4.17e-01', '6.67e-01', '9.17e-01', '1.17e+00', '1.42e+00', '1.67e+00', '1.92e+00', '2.17e+00', '2.42e+00', '2.67e+00', '2.92e+00', '3.17e+00', '3.42e+00']		/media/data/Ferrannini1988_Fig2.png						dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	287	control	homo sapiens	22	Y	10.0	('F', 'M')	(3, 7)	10.0	0.14400000000000002		66.0				3.0	yr	10.0	0.18600000000000003		68.0				4.0	kg								N	22	Y	22.0																22.0			12.0	h	10.0	0.068		93.0			2.0	mg/dl																												10.0	0.264	12.0		1.0	µU/ml			10.0	0.126		100.0			4.0	%																																																																																																															
1661	plasma	glucose	ra	mg/kg/min	706			287.0	['2.19e+00', '5.00e+00', '6.90e+00', '6.88e+00', '6.76e+00', '5.06e+00', '3.12e+00', '4.34e+00', '4.75e+00', '3.90e+00', '3.16e+00', '3.99e+00', '2.60e+00', '2.46e+00', '1.84e+00']	['1.90e-01', '5.40e-01', '5.20e-01', '4.10e-01', '6.60e-01', '7.90e-01', '5.80e-01', '5.40e-01', '6.60e-01', '5.40e-01', '5.20e-01', '5.20e-01', '6.40e-01', '4.50e-01', '5.80e-01']	['2.74e-01', '3.42e-01', '2.38e-01', '1.88e-01', '3.09e-01', '4.94e-01', '5.88e-01', '3.93e-01', '4.39e-01', '4.38e-01', '5.20e-01', '4.12e-01', '7.78e-01', '5.78e-01', '9.97e-01']	h	['-1.67e-01', '1.67e-01', '4.17e-01', '6.67e-01', '9.17e-01', '1.17e+00', '1.42e+00', '1.67e+00', '1.92e+00', '2.17e+00', '2.42e+00', '2.67e+00', '2.92e+00', '3.17e+00', '3.42e+00']		/media/data/Ferrannini1988_Fig2.png	15.533333333333356	0.3887695127609497				dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	287	control	homo sapiens	22	Y	10.0	('F', 'M')	(3, 7)	10.0	0.14400000000000002		66.0				3.0	yr	10.0	0.18600000000000003		68.0				4.0	kg								N	22	Y	22.0																22.0			12.0	h	10.0	0.068		93.0			2.0	mg/dl																												10.0	0.264	12.0		1.0	µU/ml			10.0	0.126		100.0			4.0	%																																																																																																															
1662	plasma	glucose	clearance	ml/kg/min	706			287.0	['1.21e+00', '8.30e-01', '1.10e+00', '1.10e+00', '1.08e+00', '1.22e+00', '9.40e-01', '1.21e+00', '1.19e+00', '1.52e+00', '1.21e+00', '1.24e+00', '1.21e+00', '1.49e+00', '1.16e+00']	['3.40e-01', '2.70e-01', '2.80e-01', '2.50e-01', '2.30e-01', '3.10e-01', '2.70e-01', '2.70e-01', '2.50e-01', '3.30e-01', '3.80e-01', '3.60e-01', '3.00e-01', '3.00e-01', '3.10e-01']	['8.89e-01', '1.03e+00', '8.05e-01', '7.19e-01', '6.73e-01', '8.04e-01', '9.08e-01', '7.06e-01', '6.64e-01', '6.87e-01', '9.93e-01', '9.18e-01', '7.84e-01', '6.37e-01', '8.45e-01']	h	['-1.67e-01', '1.67e-01', '4.17e-01', '6.67e-01', '9.17e-01', '1.17e+00', '1.42e+00', '1.67e+00', '1.92e+00', '2.17e+00', '2.42e+00', '2.67e+00', '2.92e+00', '3.17e+00', '3.42e+00']		/media/data/Ferrannini1988_Fig3.png	4.216250000000004	0.08588290144705152				dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	287	control	homo sapiens	22	Y	10.0	('F', 'M')	(3, 7)	10.0	0.14400000000000002		66.0				3.0	yr	10.0	0.18600000000000003		68.0				4.0	kg								N	22	Y	22.0																22.0			12.0	h	10.0	0.068		93.0			2.0	mg/dl																												10.0	0.264	12.0		1.0	µU/ml			10.0	0.126		100.0			4.0	%																																																																																																															
1663	plasma	glucose	rd	mg/kg/min	706			287.0	['2.26e+00', '1.12e+00', '2.11e+00', '3.90e+00', '5.65e+00', '6.05e+00', '4.99e+00', '6.10e+00', '5.54e+00', '4.19e+00', '4.57e+00', '5.29e+00', '3.13e+00', '3.73e+00', '3.10e+00']	['2.00e-01', '3.60e-01', '3.30e-01', '4.50e-01', '6.40e-01', '7.20e-01', '6.90e-01', '5.50e-01', '5.50e-01', '4.80e-01', '4.10e-01', '7.00e-01', '6.10e-01', '4.70e-01', '5.00e-01']	['2.80e-01', '1.02e+00', '4.95e-01', '3.65e-01', '3.58e-01', '3.76e-01', '4.37e-01', '2.85e-01', '3.14e-01', '3.62e-01', '2.84e-01', '4.18e-01', '6.16e-01', '3.98e-01', '5.10e-01']	h	['-1.67e-01', '1.67e-01', '4.17e-01', '6.67e-01', '9.17e-01', '1.17e+00', '1.42e+00', '1.67e+00', '1.92e+00', '2.17e+00', '2.42e+00', '2.67e+00', '2.92e+00', '3.17e+00', '3.42e+00']		/media/data/Ferrannini1988_Fig3.png	14.903333333333356	0.3545160047864931				dosing	oral	g/kg	glucose	1.0	h	0.0							Ferrannini1988	287	control	homo sapiens	22	Y	10.0	('F', 'M')	(3, 7)	10.0	0.14400000000000002		66.0				3.0	yr	10.0	0.18600000000000003		68.0				4.0	kg								N	22	Y	22.0																22.0			12.0	h	10.0	0.068		93.0			2.0	mg/dl																												10.0	0.264	12.0		1.0	µU/ml			10.0	0.126		100.0			4.0	%																																																																																																															
