study	pk	interventions	tissue	time_unit	time	substance_name	unit	pktype	figure	auc_end	group_pk	mean	kel	se	cv	individual_pk	value	sd	median	max	min
Butler1991	2623	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	glucose	µmol/kg/min	rd	/media/data/Butler1991_Fig2.png	82.36	925.0	['1.28e+01', '1.28e+01', '1.94e+01', '2.25e+01', '2.02e+01', '1.65e+01', '1.45e+01', '1.13e+01']	0.1897946665162074	['1.73e+00', '1.81e+00', '2.79e+00', '2.11e+00', '3.69e+00', '1.66e+00', '1.05e+00', '9.00e-01']	['4.27e-01', '4.47e-01', '4.55e-01', '2.96e-01', '5.77e-01', '3.19e-01', '2.29e-01', '2.52e-01']						
Butler1991	2624	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	glucose	µmol/kg/min	rd	/media/data/Butler1991_Fig2.png	77.9275	923.0	['9.64e+00', '1.08e+01', '2.05e+01', '2.40e+01', '2.09e+01', '1.47e+01', '1.23e+01', '1.05e+01']	0.24112033523816326	['6.80e-01', '9.00e-01', '1.43e+00', '9.00e-01', '2.11e+00', '1.20e+00', '9.80e-01', '6.80e-01']	['2.12e-01', '2.50e-01', '2.09e-01', '1.13e-01', '3.03e-01', '2.44e-01', '2.40e-01', '1.95e-01']						
Butler1991	2631	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[2-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig3.png	36.1	924.0	['2.20e-01', '1.42e+01', '1.36e+01', '1.01e+01', '9.34e+00', '5.94e+00', '3.19e+00', '1.93e+00']	0.457534782412623	['3.20e-01', '1.71e+00', '1.81e+00', '1.60e+00', '1.49e+00', '1.28e+00', '1.39e+00', '1.28e+00']	['3.56e+00', '2.95e-01', '3.26e-01', '3.89e-01', '3.91e-01', '5.28e-01', '1.07e+00', '1.62e+00']						
Butler1991	2632	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[2-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig3.png	35.2475	925.0	['1.10e-01', '1.26e+01', '1.88e+01', '1.17e+01', '7.18e+00', '4.43e+00', '2.86e+00', '2.03e+00']	0.5396301819451784	['6.40e-01', '2.02e+00', '1.38e+00', '2.02e+00', '8.50e-01', '1.06e+00', '1.49e+00', '9.60e-01']	['1.84e+01', '5.08e-01', '2.33e-01', '5.44e-01', '3.74e-01', '7.57e-01', '1.65e+00', '1.50e+00']						
Butler1991	2633	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[2-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig3.png	40.605	923.0	['3.30e-01', '1.23e+01', '1.37e+01', '1.27e+01', '1.02e+01', '7.49e+00', '4.86e+00', '2.34e+00']	0.4298086588248247	['2.10e-01', '1.27e+00', '2.44e+00', '1.38e+00', '1.38e+00', '1.17e+00', '8.50e-01', '7.40e-01']	['1.91e+00', '3.10e-01', '5.34e-01', '3.27e-01', '4.05e-01', '4.69e-01', '5.25e-01', '9.49e-01']						
Butler1991	2634	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[6-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig3.png	44.2425	924.0	['1.20e-01', '1.42e+01', '1.66e+01', '1.16e+01', '1.08e+01', '7.33e+00', '5.65e+00', '3.85e+00']	0.342389607592192	['6.40e-01', '1.60e+00', '3.20e+00', '2.13e+00', '8.50e-01', '1.07e+00', '5.30e-01', '9.60e-01']	['1.31e+01', '2.76e-01', '4.73e-01', '4.51e-01', '1.92e-01', '3.58e-01', '2.30e-01', '6.11e-01']						
Butler1991	2635	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[6-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig3.png	42.0375	925.0	['1.10e-01', '1.24e+01', '2.12e+01', '1.52e+01', '7.92e+00', '5.50e+00', '4.67e+00', '3.09e+00']	0.4549916058983647	['3.20e-01', '2.13e+00', '1.91e+00', '1.70e+00', '5.30e-01', '3.20e-01', '6.40e-01', '7.40e-01']	['9.20e+00', '5.45e-01', '2.85e-01', '3.55e-01', '2.12e-01', '1.84e-01', '4.33e-01', '7.57e-01']						
Butler1991	2636	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[6-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig3.png	45.832499999999996	923.0	['2.20e-01', '1.21e+01', '1.42e+01', '1.35e+01', '1.17e+01', '8.87e+00', '6.35e+00', '3.72e+00']	0.3312375361969081	['6.40e-01', '1.17e+00', '1.91e+00', '1.59e+00', '1.06e+00', '8.50e-01', '8.50e-01', '6.40e-01']	['8.73e+00', '2.90e-01', '4.03e-01', '3.53e-01', '2.72e-01', '2.87e-01', '4.02e-01', '5.16e-01']						
Butler1991	2640	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	glucose	µmol/kg/min	rate_cycling	/media/data/Butler1991_Fig4.png	8.285	924.0	['2.00e-02', '3.50e-01', '2.94e+00', '1.68e+00', '1.48e+00', '1.49e+00', '2.25e+00', '1.89e+00']	0.02392302394052778	['1.40e-01', '5.00e-01', '1.92e+00', '1.53e+00', '4.10e-01', '4.50e-01', '2.50e-01', '1.20e-01']	['1.71e+01', '3.50e+00', '1.60e+00', '2.23e+00', '6.79e-01', '7.40e-01', '2.72e-01', '1.56e-01']						
Butler1991	2641	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	glucose	µmol/kg/min	rate_cycling	/media/data/Butler1991_Fig4.png	6.15	925.0	['0.00e+00', '0.00e+00', '2.40e+00', '2.53e+00', '6.00e-01', '9.70e-01', '1.65e+00', '1.23e+00']	0.009289280065922624	['1.30e-01', '7.50e-01', '2.47e+00', '1.35e+00', '6.30e-01', '4.20e-01', '3.00e-01', '1.90e-01']	[None, None, '3.25e+00', '1.69e+00', '3.32e+00', '1.37e+00', '5.75e-01', '4.88e-01']						
Butler1991	2642	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	glucose	µmol/kg/min	rate_cycling	/media/data/Butler1991_Fig4.png	5.41	923.0	['5.00e-02', '0.00e+00', '5.00e-01', '9.90e-01', '1.69e+00', '1.31e+00', '1.44e+00', '1.27e+00']	0.07625189090185976	['1.10e-01', '7.20e-01', '4.70e-01', '3.70e-01', '2.50e-01', '3.70e-01', '3.40e-01', '1.70e-01']	['6.60e+00', None, '2.82e+00', '1.12e+00', '4.44e-01', '8.47e-01', '7.08e-01', '4.02e-01']						
Butler1991	2649	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[2-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig8.png	42.582499999999996	924.0	['1.33e+01', '1.09e+01', '9.86e+00', '7.37e+00', '7.78e+00', '6.06e+00', '9.09e+00', '8.44e+00']	0.07531981246191237	['2.14e+00', '1.01e+00', '2.02e+00', '1.78e+00', '1.01e+00', '1.19e+00', '1.49e+00', '1.37e+00']	['3.94e-01', '2.28e-01', '5.02e-01', '5.92e-01', '3.18e-01', '4.81e-01', '4.02e-01', '3.98e-01']						
Butler1991	2650	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[2-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig8.png	46.5475	925.0	['1.30e+01', '1.48e+01', '8.62e+00', '9.86e+00', '7.79e+00', '8.38e+00', '8.38e+00', '8.14e+00']	0.08173016019680397	['1.77e+00', '2.48e+00', '2.95e+00', '1.59e+00', '1.77e+00', '1.42e+00', '1.18e+00', '1.06e+00']	['4.29e-01', '5.32e-01', '1.08e+00', '5.10e-01', '7.19e-01', '5.36e-01', '4.45e-01', '4.12e-01']						
Butler1991	2651	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[2-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig8.png	35.61	923.0	['9.35e+00', '1.11e+01', '6.12e+00', '6.00e+00', '5.53e+00', '6.06e+00', '7.24e+00', '8.41e+00']	0.0008671661542215068	['1.06e+00', '7.10e-01', '4.70e-01', '5.90e-01', '5.30e-01', '4.70e-01', '8.20e-01', '5.30e-01']	['3.40e-01', '1.92e-01', '2.30e-01', '2.95e-01', '2.88e-01', '2.33e-01', '3.40e-01', '1.89e-01']						
Butler1991	2652	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[6-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig8.png	34.2275	924.0	['1.33e+01', '1.04e+01', '6.77e+00', '5.70e+00', '6.36e+00', '4.57e+00', '6.83e+00', '6.59e+00']	0.11338550123270155	['2.26e+00', '1.31e+00', '1.19e+00', '1.43e+00', '1.07e+00', '1.01e+00', '1.37e+00', '1.13e+00']	['4.16e-01', '3.09e-01', '4.31e-01', '6.15e-01', '4.12e-01', '5.41e-01', '4.91e-01', '4.20e-01']						
Butler1991	2653	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[6-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig8.png	39.7275	925.0	['1.30e+01', '1.48e+01', '6.14e+00', '6.79e+00', '6.67e+00', '7.50e+00', '6.73e+00', '6.79e+00']	0.08029307602227123	['1.77e+00', '2.30e+00', '2.54e+00', '8.90e-01', '1.00e+00', '7.70e-01', '1.00e+00', '9.40e-01']	['4.29e-01', '4.93e-01', '1.31e+00', '4.14e-01', '4.74e-01', '3.25e-01', '4.70e-01', '4.38e-01']						
Butler1991	2654	3230	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']	[6-3H]glucose	µmol/kg/min	ra	/media/data/Butler1991_Fig8.png	30.0925	923.0	['9.29e+00', '1.11e+01', '5.59e+00', '5.00e+00', '3.94e+00', '4.76e+00', '5.76e+00', '6.94e+00']	0.03398210646340846	['1.06e+00', '5.30e-01', '1.12e+00', '7.60e-01', '4.70e-01', '3.50e-01', '6.50e-01', '5.30e-01']	['3.42e-01', '1.44e-01', '6.01e-01', '4.56e-01', '3.58e-01', '2.21e-01', '3.39e-01', '2.29e-01']						
Calbet2002	2659	3232	plasma	h	['0.00e+00', '3.33e-01', '6.67e-01', '1.00e+00', '1.33e+00', '1.67e+00', '2.00e+00', '2.33e+00', '2.67e+00', '3.00e+00']	glucose	mmol/l	concentration	/media/data/Calbet2002_Fig1.png	14.558333333333332	926.0	['4.92e+00', '6.50e+00', '4.96e+00', '4.50e+00', '4.57e+00', '4.66e+00', '4.63e+00', '4.58e+00', '4.56e+00', '4.51e+00']	0.0832991289643986	['9.00e-02', '2.50e-01', '6.10e-01', '4.00e-01', '1.80e-01', '1.40e-01', '1.40e-01', '1.60e-01', '2.00e-01', '1.30e-01']	['4.48e-02', '9.42e-02', '3.01e-01', '2.18e-01', '9.65e-02', '7.36e-02', '7.41e-02', '8.56e-02', '1.07e-01', '7.06e-02']						
Degn2004	2665	3240	plasma	h	['-2.50e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00']	exenatide	pg/ml	concentration	/media/data/Degn2004_Fig1.png		927.0	['0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00', '0.00e+00']		[None, None, None, None, None, None, None, None, None, None, None]	[None, None, None, None, None, None, None, None, None, None, None]						
Degn2004	2669	3240	plasma	h	['-5.00e-01', '-3.33e-01', '-1.67e-01', '0.00e+00', '1.67e-01', '3.33e-01', '5.00e-01', '6.67e-01', '8.33e-01', '1.00e+00', '1.17e+00', '1.33e+00', '1.50e+00', '1.67e+00', '1.83e+00', '2.00e+00', '2.17e+00', '2.33e+00', '2.50e+00', '2.67e+00', '2.83e+00', '3.00e+00', '3.17e+00', '3.33e+00', '3.50e+00', '3.67e+00', '3.83e+00', '4.00e+00', '4.08e+00', '4.17e+00', '4.25e+00', '4.33e+00', '4.42e+00', '4.50e+00', '4.67e+00', '4.83e+00', '5.00e+00', '5.17e+00', '5.33e+00', '5.50e+00', '5.67e+00', '5.83e+00', '6.00e+00']	glucose	mmol/l	concentration	/media/data/Degn2004_Fig1.png	28.151666666666667	927.0	['5.23e+00', '5.23e+00', '5.20e+00', '5.24e+00', '5.18e+00', '5.13e+00', '5.13e+00', '4.96e+00', '4.92e+00', '5.00e+00', '5.07e+00', '4.97e+00', '5.06e+00', '4.91e+00', '5.06e+00', '5.09e+00', '4.61e+00', '4.30e+00', '4.07e+00', '3.92e+00', '3.91e+00', '3.95e+00', '3.64e+00', '3.53e+00', '3.45e+00', '3.44e+00', '3.30e+00', '3.38e+00', '3.18e+00', '3.08e+00', '3.01e+00', '2.87e+00', '2.87e+00', '3.06e+00', '3.39e+00', '3.77e+00', '4.06e+00', '4.09e+00', '4.26e+00', '4.49e+00', '4.50e+00', '4.71e+00', '4.84e+00']	0.06363695189554121	['8.00e-02', '1.10e-01', '1.00e-01', '1.00e-01', '1.00e-01', '8.00e-02', '9.00e-02', '1.30e-01', '1.00e-01', '8.00e-02', '9.00e-02', '9.00e-02', '6.00e-02', '7.00e-02', '5.00e-02', '9.00e-02', '9.00e-02', '7.00e-02', '9.00e-02', '6.00e-02', '6.00e-02', '8.00e-02', '8.00e-02', '6.00e-02', '5.00e-02', '8.00e-02', '9.00e-02', '9.00e-02', '4.00e-02', '1.00e-01', '9.00e-02', '1.10e-01', '9.00e-02', '1.40e-01', '6.00e-02', '1.00e-01', '9.00e-02', '7.00e-02', '1.20e-01', '1.20e-01', '1.20e-01', '1.20e-01', '1.40e-01']	['5.30e-02', '7.29e-02', '6.66e-02', '6.61e-02', '6.69e-02', '5.40e-02', '6.08e-02', '9.08e-02', '7.04e-02', '5.54e-02', '6.15e-02', '6.27e-02', '4.11e-02', '4.94e-02', '3.42e-02', '6.13e-02', '6.76e-02', '5.64e-02', '7.66e-02', '5.30e-02', '5.32e-02', '7.02e-02', '7.61e-02', '5.89e-02', '5.02e-02', '8.06e-02', '9.45e-02', '9.22e-02', '4.36e-02', '1.12e-01', '1.04e-01', '1.33e-01', '1.09e-01', '1.58e-01', '6.13e-02', '9.19e-02', '7.68e-02', '5.93e-02', '9.76e-02', '9.26e-02', '9.24e-02', '8.83e-02', '1.00e-01']						
Degn2004	2677	3240	serum	h	['-5.00e-01', '-3.33e-01', '-1.67e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00', '3.75e+00', '4.00e+00', '4.25e+00', '4.50e+00', '4.75e+00', '5.00e+00', '5.25e+00', '5.50e+00', '5.75e+00', '6.00e+00']	insulin	pmol/l	concentration	/media/data/Degn2004_Fig2.png	1513.9287499999998	927.0	['4.79e+01', '4.17e+01', '3.87e+01', '3.46e+01', '2.63e+02', '2.84e+02', '3.03e+02', '3.34e+02', '3.44e+02', '3.69e+02', '3.42e+02', '3.46e+02', '3.34e+02', '3.22e+02', '3.39e+02', '3.38e+02', '3.36e+02', '3.28e+02', '2.98e+02', '3.04e+02', '2.98e+02', '2.99e+02', '5.25e+01', '2.87e+01', '2.46e+01', '2.27e+01', '3.11e+01', '3.12e+01']	0.6761071821756508	['4.16e+00', '6.23e+00', '7.28e+00', '7.27e+00', '1.87e+01', '2.18e+01', '2.81e+01', '1.98e+01', '2.49e+01', '1.98e+01', '1.66e+01', '1.46e+01', '1.14e+01', '1.46e+01', '1.77e+01', '1.66e+01', '1.56e+01', '1.46e+01', '2.39e+01', '1.66e+01', '1.97e+01', '1.66e+01', '7.29e+00', '5.19e+00', '5.18e+00', '7.27e+00', '6.24e+00', '7.27e+00']	['3.01e-01', '5.17e-01', '6.52e-01', '7.27e-01', '2.46e-01', '2.66e-01', '3.21e-01', '2.05e-01', '2.51e-01', '1.85e-01', '1.68e-01', '1.46e-01', '1.19e-01', '1.57e-01', '1.80e-01', '1.71e-01', '1.61e-01', '1.53e-01', '2.78e-01', '1.90e-01', '2.30e-01', '1.93e-01', '4.81e-01', '6.27e-01', '7.28e-01', '1.11e+00', '6.94e-01', '8.06e-01']						
Degn2004	2679	3240	serum	h	['-5.00e-01', '-3.33e-01', '-1.67e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00', '3.75e+00', '4.00e+00', '4.25e+00', '4.50e+00', '4.75e+00', '5.00e+00', '5.25e+00', '5.50e+00', '5.75e+00', '6.00e+00']	c-peptide	pmol/l	concentration	/media/data/Degn2004_Fig2.png	1902.9104166666664	927.0	['5.27e+02', '5.27e+02', '5.17e+02', '5.14e+02', '5.09e+02', '4.60e+02', '4.15e+02', '4.07e+02', '3.96e+02', '3.91e+02', '3.86e+02', '3.81e+02', '3.29e+02', '2.81e+02', '2.54e+02', '2.35e+02', '2.22e+02', '1.90e+02', '1.69e+02', '1.53e+02', '1.34e+02', '1.23e+02', '1.21e+02', '1.21e+02', '1.51e+02', '1.65e+02', '2.00e+02', '2.41e+02']	0.23170189014596979	['1.89e+01', '4.05e+01', '2.43e+01', '2.16e+01', '3.51e+01', '3.51e+01', '4.32e+01', '4.87e+01', '4.60e+01', '4.87e+01', '4.60e+01', '5.40e+01', '4.86e+01', '4.87e+01', '4.32e+01', '3.78e+01', '4.86e+01', '4.05e+01', '3.78e+01', '3.79e+01', '2.97e+01', '2.70e+01', '2.97e+01', '2.43e+01', '2.70e+01', '2.43e+01', '2.97e+01', '2.16e+01']	['1.24e-01', '2.66e-01', '1.63e-01', '1.46e-01', '2.39e-01', '2.64e-01', '3.61e-01', '4.14e-01', '4.02e-01', '4.31e-01', '4.13e-01', '4.92e-01', '5.11e-01', '6.00e-01', '5.89e-01', '5.56e-01', '7.58e-01', '7.39e-01', '7.78e-01', '8.60e-01', '7.70e-01', '7.60e-01', '8.53e-01', '6.97e-01', '6.21e-01', '5.12e-01', '5.15e-01', '3.11e-01']						
Degn2004	2681	3240	plasma	h	['-5.00e-01', '-3.33e-01', '-1.67e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00', '3.75e+00', '4.00e+00', '4.25e+00', '4.50e+00', '4.75e+00', '5.00e+00', '5.25e+00', '5.50e+00', '5.75e+00', '6.00e+00']	insulin	pmol/min	rate_secretion	/media/data/Degn2004_Fig2.png	474.125	927.0	['1.43e+02', '1.42e+02', '1.37e+02', '1.36e+02', '1.30e+02', '1.10e+02', '9.27e+01', '9.65e+01', '9.84e+01', '1.01e+02', '1.01e+02', '9.48e+01', '7.33e+01', '5.28e+01', '4.91e+01', '5.19e+01', '4.73e+01', '3.80e+01', '3.24e+01', '3.06e+01', '2.78e+01', '2.78e+01', '3.07e+01', '3.73e+01', '5.04e+01', '5.70e+01', '7.38e+01', '8.79e+01']	0.20470123222405215	['1.03e+01', '1.12e+01', '7.48e+00', '9.34e+00', '6.55e+00', '1.31e+01', '1.22e+01', '1.59e+01', '1.40e+01', '1.59e+01', '1.49e+01', '1.59e+01', '1.31e+01', '1.03e+01', '6.54e+00', '6.54e+00', '8.41e+00', '7.48e+00', '6.54e+00', '7.48e+00', '6.54e+00', '7.48e+00', '6.54e+00', '1.03e+01', '8.41e+00', '7.48e+00', '9.35e+00', '1.22e+01']	['2.49e-01', '2.74e-01', '1.89e-01', '2.39e-01', '1.74e-01', '4.10e-01', '4.54e-01', '5.70e-01', '4.94e-01', '5.44e-01', '5.11e-01', '5.81e-01', '6.18e-01', '6.75e-01', '4.62e-01', '4.36e-01', '6.16e-01', '6.82e-01', '6.99e-01', '8.47e-01', '8.15e-01', '9.31e-01', '7.38e-01', '9.56e-01', '5.78e-01', '4.55e-01', '4.39e-01', '4.79e-01']						
Degn2004	2697	3240	plasma	h	['-5.00e-01', '-2.50e-01', '0.00e+00', '1.00e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.25e+00', '4.50e+00', '4.75e+00', '5.00e+00', '5.25e+00', '5.50e+00', '6.00e+00']	norepinephrine	nmol/l	concentration	/media/data/Degn2004_Fig4.png	13.8025	927.0	['1.87e+00', '1.93e+00', '1.91e+00', '1.95e+00', '1.90e+00', '2.08e+00', '1.87e+00', '2.67e+00', '2.37e+00', '2.50e+00', '2.73e+00', '2.43e+00', '2.33e+00', '2.30e+00', '2.03e+00', '1.94e+00']	0.22135278111943973	['1.80e-01', '1.10e-01', '4.00e-02', '1.30e-01', '1.90e-01', '2.60e-01', '1.90e-01', '1.40e-01', '2.20e-01', '2.20e-01', '4.30e-01', '2.50e-01', '1.30e-01', '1.20e-01', '1.10e-01', '1.60e-01']	['3.33e-01', '1.97e-01', '7.25e-02', '2.31e-01', '3.46e-01', '4.33e-01', '3.52e-01', '1.82e-01', '3.22e-01', '3.05e-01', '5.46e-01', '3.56e-01', '1.93e-01', '1.81e-01', '1.88e-01', '2.86e-01']						
Degn2004	2685	3240	plasma	h	['-5.00e-01', '-3.33e-01', '-1.67e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00', '3.75e+00', '4.00e+00', '4.25e+00', '4.50e+00', '4.75e+00', '5.00e+00', '5.25e+00', '5.50e+00', '5.75e+00', '6.00e+00']	glucagon	µg/ml	concentration	/media/data/Degn2004_Fig3.png	414.52958333333333	927.0	['5.95e+01', '6.32e+01', '5.46e+01', '4.90e+01', '5.21e+01', '4.16e+01', '4.29e+01', '3.49e+01', '3.12e+01', '2.81e+01', '3.00e+01', '2.88e+01', '2.88e+01', '4.00e+01', '4.62e+01', '4.62e+01', '6.05e+01', '8.03e+01', '9.22e+01', '1.11e+02', '1.38e+02', '1.78e+02', '1.36e+02', '7.93e+01', '5.76e+01', '5.76e+01', '5.45e+01', '4.40e+01']	0.9068734871847703	['1.86e+00', '4.96e+00', '3.10e+00', '6.82e+00', '3.72e+00', '3.10e+00', '3.10e+00', '3.72e+00', '3.72e+00', '4.34e+00', '3.72e+00', '3.72e+00', '5.58e+00', '4.96e+00', '6.82e+00', '3.72e+00', '8.06e+00', '5.58e+00', '1.18e+01', '1.36e+01', '1.67e+01', '2.48e+01', '1.74e+01', '1.05e+01', '4.96e+00', '6.20e+00', '6.20e+00', '4.34e+00']	['1.08e-01', '2.72e-01', '1.97e-01', '4.82e-01', '2.47e-01', '2.58e-01', '2.50e-01', '3.70e-01', '4.13e-01', '5.35e-01', '4.30e-01', '4.48e-01', '6.71e-01', '4.30e-01', '5.11e-01', '2.79e-01', '4.61e-01', '2.41e-01', '4.42e-01', '4.24e-01', '4.20e-01', '4.82e-01', '4.41e-01', '4.61e-01', '2.98e-01', '3.73e-01', '3.94e-01', '3.42e-01']						
Degn2004	2695	3240	serum	h	['-5.00e-01', '-2.50e-01', '0.00e+00', '1.00e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.25e+00', '4.50e+00', '4.75e+00', '5.00e+00', '5.25e+00', '5.50e+00', '6.00e+00']	cortisol	nmol/l	concentration	/media/data/Degn2004_Fig4.png	1989.5675	927.0	['4.12e+02', '3.71e+02', '3.29e+02', '2.37e+02', '2.11e+02', '2.15e+02', '2.22e+02', '2.62e+02', '3.35e+02', '3.78e+02', '4.60e+02', '5.01e+02', '4.71e+02', '4.04e+02', '3.61e+02', '3.23e+02']	0.37249263337731175	['2.61e+01', '2.24e+01', '2.61e+01', '2.49e+01', '2.49e+01', '1.99e+01', '2.12e+01', '3.11e+01', '3.24e+01', '2.86e+01', '2.74e+01', '2.86e+01', '3.61e+01', '2.61e+01', '3.36e+01', '3.36e+01']	['2.20e-01', '2.09e-01', '2.75e-01', '3.64e-01', '4.08e-01', '3.21e-01', '3.31e-01', '4.12e-01', '3.35e-01', '2.62e-01', '2.06e-01', '1.98e-01', '2.65e-01', '2.24e-01', '3.23e-01', '3.61e-01']						
Degn2004	2699	3240	plasma	h	['-5.00e-01', '-2.50e-01', '0.00e+00', '1.00e+00', '2.00e+00', '2.50e+00', '3.00e+00', '3.50e+00', '4.00e+00', '4.25e+00', '4.50e+00', '4.75e+00', '5.00e+00', '5.25e+00', '5.50e+00', '6.00e+00']	epinephrine	pmol/l	concentration	/media/data/Degn2004_Fig4.png	9204.36125	927.0	['1.13e+03', '8.83e+02', '7.67e+02', '5.47e+02', '6.03e+02', '6.31e+02', '7.60e+02', '2.19e+03', '2.82e+03', '4.58e+03', '4.96e+03', '2.89e+03', '1.67e+03', '1.26e+03', '1.03e+03', '1.16e+03']	0.9890540828198832	['1.74e+02', '1.88e+02', '2.17e+02', '1.30e+02', '1.45e+02', '1.01e+02', '1.60e+02', '2.46e+02', '5.22e+02', '5.65e+02', '6.96e+02', '6.38e+02', '1.45e+02', '1.30e+02', '1.16e+02', '1.59e+02']	['5.33e-01', '7.39e-01', '9.82e-01', '8.26e-01', '8.33e-01', '5.57e-01', '7.27e-01', '3.89e-01', '6.42e-01', '4.27e-01', '4.86e-01', '7.65e-01', '3.01e-01', '3.58e-01', '3.90e-01', '4.77e-01']						
