	tissue	substance_name	pktype	unit	interventions	individual_pk	value	group_pk	mean	se	cv	time_unit	time	sd	figure	auc_end	kel	max	min	median	category	route	unit_intervention	substance_name_intervention	value_intervention	time_unit_intervention	time_intervention	form	application	choice	se_intervention	min_intervention	max_intervention	study	subject_pk	subject_name	('general', 'group_count')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'cv')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('weight', 'count')	('weight', 'cv')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('smoking', 'choice')	('smoking', 'count')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('medication', 'choice')	('medication', 'count')	('overnight fast', 'choice')	('overnight fast', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('bmi', 'count')	('bmi', 'cv')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('disease', 'choice')	('disease', 'count')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('phenotype', 'choice')	('phenotype', 'count')	('glucose', 'count')	('glucose', 'cv')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'cv')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'se')	('smoking amount (cigarettes)', 'unit')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('height', 'count')	('height', 'cv')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('HbA1c', 'count')	('HbA1c', 'cv')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'se')	('HbA1c', 'unit')	('insulin', 'count')	('insulin', 'cv')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'cv')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('obesity index', 'count')	('obesity index', 'cv')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'cv')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'se')	('caffeine amount', 'unit')	('disease duration', 'count')	('disease duration', 'cv')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('triglyceride', 'count')	('triglyceride', 'cv')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('LDL-H', 'count')	('LDL-H', 'cv')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('LDL-C', 'count')	('LDL-C', 'cv')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('cholesterol', 'count')	('cholesterol', 'cv')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('body surface area', 'count')	('body surface area', 'cv')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('percent fat', 'count')	('percent fat', 'cv')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('obese', 'choice')	('obese', 'count')	('glucagon', 'count')	('glucagon', 'cv')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'se')	('glucagon', 'unit')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('genetics', 'choice')	('genetics', 'count')	('caffeine', 'choice')	('caffeine', 'count')	('muscle weight', 'count')	('muscle weight', 'cv')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'se')	('muscle weight', 'unit')	('medication type', 'choice')	('medication type', 'count')	('lean body mass', 'count')	('lean body mass', 'cv')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'se')	('lean body mass', 'unit')	('fat weight', 'count')	('fat weight', 'cv')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')
1730	plasma	morphine	concentration	µg/ml	632			244.0	['3.61e-05', '1.86e-03', '1.72e-03', '1.54e-03', '1.28e-03', '1.03e-03', '8.63e-04', '4.61e-04', '3.50e-04', '2.93e-04', '2.53e-04', '1.81e-04']	[None, '4.28e-04', '1.83e-04', '1.25e-04', '1.83e-04', '1.41e-04', '1.31e-04', '6.27e-05', '3.66e-05', '2.09e-05', '2.62e-05', '2.09e-05']	[None, '7.96e-01', '3.69e-01', '2.83e-01', '4.94e-01', '4.76e-01', '5.24e-01', '4.71e-01', '3.62e-01', '2.47e-01', '3.57e-01', '3.99e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, '1.48e-03', '6.34e-04', '4.34e-04', '6.33e-04', '4.89e-04', '4.52e-04', '2.17e-04', '1.27e-04', '7.23e-05', '9.06e-05', '7.23e-05']	/media/data/Kirchheiner2007_Fig1b.png	0.010921725	0.10893095370468067				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	244	UM	12	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 duplication	12.0																																		
1731	plasma	morphine-3-glucuronide	concentration	µg/ml	632			244.0	['2.66e-04', '2.10e-02', '5.02e-02', '5.82e-02', '5.29e-02', '4.30e-02', '3.40e-02', '2.37e-02', '1.58e-02', '1.31e-02', '1.10e-02', '6.11e-03']	[None, '4.37e-03', '7.36e-03', '5.67e-03', '5.21e-03', '4.22e-03', '3.91e-03', '2.38e-03', '1.61e-03', '1.15e-03', '9.20e-04', '4.60e-04']	[None, '7.21e-01', '5.08e-01', '3.38e-01', '3.42e-01', '3.39e-01', '3.98e-01', '3.47e-01', '3.54e-01', '3.04e-01', '2.89e-01', '2.61e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, '1.51e-02', '2.55e-02', '1.96e-02', '1.81e-02', '1.46e-02', '1.35e-02', '8.23e-03', '5.57e-03', '3.98e-03', '3.19e-03', '1.59e-03']	/media/data/Kirchheiner2007_Fig1c.png	0.417351625	0.10300955751224268				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	244	UM	12	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 duplication	12.0																																		
1732	plasma	morphine-6-glucuronide	concentration	µg/ml	632			244.0	['6.64e-05', '2.40e-03', '1.02e-02', '1.35e-02', '1.23e-02', '9.44e-03', '7.30e-03', '4.15e-03', '2.60e-03', '1.98e-03', '1.83e-03', '9.34e-04']	[None, '4.43e-04', '1.44e-03', '1.44e-03', '1.08e-03', '8.47e-04', '6.92e-04', '5.96e-04', '2.89e-04', '2.11e-04', '1.54e-04', None]	[None, '6.40e-01', '4.91e-01', '3.72e-01', '3.05e-01', '3.11e-01', '3.28e-01', '4.98e-01', '3.85e-01', '3.69e-01', '2.91e-01', None]	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, '1.53e-03', '5.00e-03', '5.00e-03', '3.73e-03', '2.93e-03', '2.40e-03', '2.07e-03', '1.00e-03', '7.32e-04', '5.34e-04', None]	/media/data/Kirchheiner2007_Fig1d.png	0.07852144999999999	0.12303228000639485				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	244	UM	12	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 duplication	12.0																																		
1733	plasma	codeine/morphine	ratio	-	626			235.0				h	['5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']		/media/data/He2008_Tab1.png	3252.2875		['7.40e+01', '6.20e+01', '6.10e+01', '6.20e+01', '5.30e+01', '5.50e+01', '5.90e+01', '6.10e+01', '8.00e-02', '1.39e+02', '6.78e+02']	['1.90e+01', '1.70e+01', '1.40e+01', '1.40e+01', '1.40e+01', '1.40e+01', '1.40e+01', '1.50e+01', '1.80e+01', '4.00e-02', '1.00e-01']	['4.70e+01', '3.80e+01', '3.00e-02', '3.00e-02', '2.90e+01', '2.90e+01', '3.10e+01', '3.80e+01', '4.80e+01', '7.70e+01', '3.96e+02']	dosing	oral	mg	codeine	30.0	h	0.0							He2008	235	EM	12	homo sapiens	23	Y	23.0			23.0		65.0			18.0			yr																					caucasian	23			23.0		30.0			20.0			kg/m^2								EM	12.0																																																																																																																																																																	
1734	plasma	(Mor+M3G+M6G)/(Cod+C6G)	ratio	-	626			235.0				h	['5.00e-01', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']		/media/data/He2008_Tab2.png	6.885		['7.40e-02', '1.34e-01', '1.32e-01', '1.39e-01', '1.39e-01', '1.41e-01', '1.44e-01', '1.66e-01', '1.35e-01', '1.70e-01', '2.41e-01', '1.71e+00']	['1.90e-02', '4.20e-02', '4.70e-02', '5.10e-02', '4.90e-02', '5.30e-02', '4.80e-02', '5.10e-02', '6.10e-02', '6.40e-02', '9.20e-02', '1.76e-01']	['4.70e-02', '6.20e-02', '7.70e-02', '8.00e-02', '8.00e-02', '7.30e-02', '7.80e-02', '9.10e-02', '8.80e-02', '1.01e-01', '1.43e-01', '8.30e-01']	dosing	oral	mg	codeine	30.0	h	0.0							He2008	235	EM	12	homo sapiens	23	Y	23.0			23.0		65.0			18.0			yr																					caucasian	23			23.0		30.0			20.0			kg/m^2								EM	12.0																																																																																																																																																																	
1735	plasma	codeine/morphine	ratio	-	626			234.0				h	['5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']		/media/data/He2008_Tab1.png	5003.85		['1.52e+02', '8.70e+01', '6.60e+01', '6.10e+01', '6.50e+01', '7.40e+01', '6.80e+01', '7.10e+01', '1.23e+02', '2.36e+02', '1.06e+00']	['4.60e+01', '2.50e+01', '2.10e+01', '1.80e+01', '1.90e+01', '2.00e-02', '1.90e+01', '2.60e+01', '3.30e+01', '4.50e+01', '1.84e+02']	['7.10e+01', '5.50e+01', '4.70e+01', '4.60e+01', '4.60e+01', '4.70e+01', '4.50e+01', '5.00e-02', '6.40e+01', '1.08e+02', '6.35e+02']	dosing	oral	mg	codeine	30.0	h	0.0							He2008	234	UM	11	homo sapiens	23	Y	23.0			23.0		65.0			18.0			yr																					caucasian	23			23.0		30.0			20.0			kg/m^2								UM	11.0																																																																																																																																																																	
1736	plasma	(Mor+M3G+M6G)/(Cod+C6G)	ratio	-	626			234.0				h	['5.00e-01', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']		/media/data/He2008_Tab2.png	10.73375		['1.52e-01', '1.45e-01', '1.85e-01', '1.82e-01', '2.02e-01', '2.02e-01', '2.10e-01', '1.89e-01', '2.06e-01', '4.43e-01', '1.37e+00', '4.66e+00']	['4.60e-02', '6.00e-02', '6.20e-02', '6.50e-02', '6.90e-02', '7.10e-02', '6.10e-02', '7.60e-02', '7.80e-02', '8.80e-02', '1.14e-01', '5.60e-01']	['7.10e-02', '9.60e-02', '1.25e-01', '1.18e-01', '1.21e-01', '1.33e-01', '1.25e-01', '1.41e-01', '1.48e-01', '1.77e-01', '2.21e-01', '1.28e+00']	dosing	oral	mg	codeine	30.0	h	0.0							He2008	234	UM	11	homo sapiens	23	Y	23.0			23.0		65.0			18.0			yr																					caucasian	23			23.0		30.0			20.0			kg/m^2								UM	11.0																																																																																																																																																																	
1737	plasma	codeine/morphine	ratio	-	634			245.0		[None, '1.61e+00', '8.04e-01', '9.19e-01', '5.75e-01', '1.03e+00', '6.89e-01', '6.90e-01', '5.75e-01', '8.04e-01', None]		h	['0.00e+00', '1.12e+00', '2.19e+00', '3.31e+00', '4.61e+00', '5.67e+00', '6.91e+00', '9.26e+00', '1.39e+01', '1.86e+01', '2.16e+01']	[None, '4.83e+00', '2.41e+00', '2.76e+00', '1.72e+00', '3.10e+00', '2.07e+00', '2.07e+00', '1.72e+00', '2.41e+00', None]	/media/data/Kronstrand2001_Fig1.png	532.8801220900001	0.13335299525438415			['1.38e+00', '2.17e+01', '3.45e+01', '3.62e+01', '3.75e+01', '3.68e+01', '3.47e+01', '2.99e+01', '2.36e+01', '1.56e+01', '2.11e+00']	dosing	oral	mg	codeine	100.0	h	0.0							Kronstrand2001	245	all	9	homo sapiens	9	Y	9.0	('M', 'F')	(3, 6)										9.0			63.0					kg										Y	9.0	caucasian	9																			EM	9.0																																																																																																																																																																	
1738	plasma	morphine	concentration	ng/g	634			245.0		[None, None, None, None, None, None, None, None, None, None, None]		h	['0.00e+00', '1.42e+00', '2.42e+00', '3.66e+00', '4.66e+00', '5.90e+00', '6.90e+00', '9.26e+00', '1.40e+01', '1.87e+01', '2.16e+01']	[None, None, None, None, None, None, None, None, None, None, None]	/media/data/Kronstrand2001_Fig1.png	67.653908215	0.03784030355070928			['3.40e-03', '4.06e+00', '5.40e+00', '4.68e+00', '3.97e+00', '3.93e+00', '3.22e+00', '3.84e+00', '2.33e+00', '2.20e+00', '2.80e+00']	dosing	oral	mg	codeine	100.0	h	0.0							Kronstrand2001	245	all	9	homo sapiens	9	Y	9.0	('M', 'F')	(3, 6)										9.0			63.0					kg										Y	9.0	caucasian	9																			EM	9.0																																																																																																																																																																	
1739	plasma	codeine	concentration	ng/g	634			245.0		[None, '7.51e+00', '1.00e+01', '6.83e+00', '5.01e+00', '4.10e+00', '2.73e+00', '1.82e+00', '2.96e+00', '1.59e+00', None]		h	['0.00e+00', '1.20e+00', '2.10e+00', '3.30e+00', '4.60e+00', '5.70e+00', '7.00e+00', '9.30e+00', '1.39e+01', '1.86e+01', '2.15e+01']	[None, '2.25e+01', '3.00e+01', '2.05e+01', '1.50e+01', '1.23e+01', '8.19e+00', '5.46e+00', '8.87e+00', '4.78e+00', None]	/media/data/Kronstrand2001_Fig1.png	1571.2252600000004	0.19849257140635831			['3.40e-03', '1.15e+02', '1.86e+02', '1.57e+02', '1.34e+02', '1.17e+02', '9.95e+01', '7.82e+01', '4.67e+01', '2.40e+01', '1.44e+00']	dosing	oral	mg	codeine	100.0	h	0.0							Kronstrand2001	245	all	9	homo sapiens	9	Y	9.0	('M', 'F')	(3, 6)										9.0			63.0					kg										Y	9.0	caucasian	9																			EM	9.0																																																																																																																																																																	
1740	plasma	glucose	concentration	mmol/l	688			278.0	['7.25e+00', '1.12e+01', '1.26e+01', '1.14e+01', '1.02e+01', '7.64e+00', '6.34e+00', '5.90e+00']	['5.00e-01', '4.30e-01', '4.30e-01', '3.60e-01', '9.30e-01', '1.07e+00', '1.07e+00', '3.60e-01']	['1.69e-01', '9.44e-02', '8.37e-02', '7.76e-02', '2.23e-01', '3.43e-01', '4.13e-01', '1.49e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']		/media/data/Butler1991_Fig1.png	43.9575	0.2022300416014442				metabolic challenge	oral				h	0.0			mixed-meal				Butler1991	278	IGT	6	homo sapiens	25	N	6.0	('M', 'F')	(3, 3)	6.0	0.163		45.0				3.0	yr	6.0	0.0816		90.0				3.0	kg								N	25	Y	25.0					6.0	0.158		31.0				2.0	kg/m^2	impaired glucose tolerance	6.0																																																																																																																																																																								
1741	plasma	insulin	concentration	pmol/l	688			278.0	['1.14e+02', '3.07e+02', '4.09e+02', '5.40e+02', '5.88e+02', '2.77e+02', '1.91e+02', '1.48e+02']	['3.42e+01', '5.41e+01', '9.40e+01', '1.37e+02', '1.14e+02', '3.13e+01', '3.13e+01', '3.70e+01']	['7.36e-01', '4.32e-01', '5.63e-01', '6.20e-01', '4.74e-01', '2.77e-01', '4.01e-01', '6.13e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']		/media/data/Butler1991_Fig1.png	1639.4474999999998	0.4513567487086515				metabolic challenge	oral				h	0.0			mixed-meal				Butler1991	278	IGT	6	homo sapiens	25	N	6.0	('M', 'F')	(3, 3)	6.0	0.163		45.0				3.0	yr	6.0	0.0816		90.0				3.0	kg								N	25	Y	25.0					6.0	0.158		31.0				2.0	kg/m^2	impaired glucose tolerance	6.0																																																																																																																																																																								
1742	plasma	glucagon	concentration	pg/ml	688			278.0	['1.91e+02', '1.94e+02', '1.92e+02', '1.80e+02', '1.91e+02', '2.03e+02', '1.96e+02', '1.85e+02']	['2.57e+01', '1.71e+01', '2.71e+01', '1.14e+01', '2.14e+01', '2.00e+01', '2.21e+01', '2.14e+01']	['3.29e-01', '2.16e-01', '3.46e-01', '1.56e-01', '2.75e-01', '2.41e-01', '2.77e-01', '2.84e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']		/media/data/Butler1991_Fig1.png	965.44	0.0468088911977631				metabolic challenge	oral				h	0.0			mixed-meal				Butler1991	278	IGT	6	homo sapiens	25	N	6.0	('M', 'F')	(3, 3)	6.0	0.163		45.0				3.0	yr	6.0	0.0816		90.0				3.0	kg								N	25	Y	25.0					6.0	0.158		31.0				2.0	kg/m^2	impaired glucose tolerance	6.0																																																																																																																																																																								
1743	plasma	glucose	ra	µmol/kg/min	688			278.0	['1.27e+01', '2.47e+01', '2.33e+01', '1.72e+01', '1.71e+01', '1.26e+01', '1.21e+01', '9.98e+00']	['2.38e+00', '2.08e+00', '2.83e+00', '2.16e+00', '1.79e+00', '1.56e+00', '1.49e+00', '1.56e+00']	['4.60e-01', '2.06e-01', '2.97e-01', '3.07e-01', '2.57e-01', '3.04e-01', '3.03e-01', '3.83e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']		/media/data/Butler1991_Fig2.png	78.19	0.20172418353813354				metabolic challenge	oral				h	0.0			mixed-meal				Butler1991	278	IGT	6	homo sapiens	25	N	6.0	('M', 'F')	(3, 3)	6.0	0.163		45.0				3.0	yr	6.0	0.0816		90.0				3.0	kg								N	25	Y	25.0					6.0	0.158		31.0				2.0	kg/m^2	impaired glucose tolerance	6.0																																																																																																																																																																								
1744	plasma	glucose	rd	µmol/kg/min	688			278.0	['1.23e+01', '1.22e+01', '1.85e+01', '2.17e+01', '2.05e+01', '1.64e+01', '1.41e+01', '1.13e+01']	['9.00e-01', '1.51e+00', '3.24e+00', '2.18e+00', '2.64e+00', '1.73e+00', '1.58e+00', '8.30e-01']	['1.80e-01', '3.03e-01', '4.28e-01', '2.46e-01', '3.15e-01', '2.59e-01', '2.75e-01', '1.80e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']		/media/data/Butler1991_Fig2.png	80.80000000000003	0.18791199670174288				metabolic challenge	oral				h	0.0			mixed-meal				Butler1991	278	IGT	6	homo sapiens	25	N	6.0	('M', 'F')	(3, 3)	6.0	0.163		45.0				3.0	yr	6.0	0.0816		90.0				3.0	kg								N	25	Y	25.0					6.0	0.158		31.0				2.0	kg/m^2	impaired glucose tolerance	6.0																																																																																																																																																																								
1745	plasma	[2-3H]glucose	ra	µmol/kg/min	688			278.0	['2.20e-01', '1.42e+01', '1.36e+01', '1.01e+01', '9.34e+00', '5.94e+00', '3.19e+00', '1.93e+00']	['3.20e-01', '1.71e+00', '1.81e+00', '1.60e+00', '1.49e+00', '1.28e+00', '1.39e+00', '1.28e+00']	['3.56e+00', '2.95e-01', '3.26e-01', '3.89e-01', '3.91e-01', '5.28e-01', '1.07e+00', '1.62e+00']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']		/media/data/Butler1991_Fig3.png	36.1	0.457534782412623				metabolic challenge	oral				h	0.0			mixed-meal				Butler1991	278	IGT	6	homo sapiens	25	N	6.0	('M', 'F')	(3, 3)	6.0	0.163		45.0				3.0	yr	6.0	0.0816		90.0				3.0	kg								N	25	Y	25.0					6.0	0.158		31.0				2.0	kg/m^2	impaired glucose tolerance	6.0																																																																																																																																																																								
1746	plasma	[6-3H]glucose	ra	µmol/kg/min	688			278.0	['1.20e-01', '1.42e+01', '1.66e+01', '1.16e+01', '1.08e+01', '7.33e+00', '5.65e+00', '3.85e+00']	['6.40e-01', '1.60e+00', '3.20e+00', '2.13e+00', '8.50e-01', '1.07e+00', '5.30e-01', '9.60e-01']	['1.31e+01', '2.76e-01', '4.73e-01', '4.51e-01', '1.92e-01', '3.58e-01', '2.30e-01', '6.11e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']		/media/data/Butler1991_Fig3.png	44.2425	0.342389607592192				metabolic challenge	oral				h	0.0			mixed-meal				Butler1991	278	IGT	6	homo sapiens	25	N	6.0	('M', 'F')	(3, 3)	6.0	0.163		45.0				3.0	yr	6.0	0.0816		90.0				3.0	kg								N	25	Y	25.0					6.0	0.158		31.0				2.0	kg/m^2	impaired glucose tolerance	6.0																																																																																																																																																																								
1747	plasma	glucose	rate_cycling	µmol/kg/min	688			278.0	['2.00e-02', '3.50e-01', '2.94e+00', '1.68e+00', '1.48e+00', '1.49e+00', '2.25e+00', '1.89e+00']	['1.40e-01', '5.00e-01', '1.92e+00', '1.53e+00', '4.10e-01', '4.50e-01', '2.50e-01', '1.20e-01']	['1.71e+01', '3.50e+00', '1.60e+00', '2.23e+00', '6.79e-01', '7.40e-01', '2.72e-01', '1.56e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']		/media/data/Butler1991_Fig4.png	8.285	0.023923023940527782				metabolic challenge	oral				h	0.0			mixed-meal				Butler1991	278	IGT	6	homo sapiens	25	N	6.0	('M', 'F')	(3, 3)	6.0	0.163		45.0				3.0	yr	6.0	0.0816		90.0				3.0	kg								N	25	Y	25.0					6.0	0.158		31.0				2.0	kg/m^2	impaired glucose tolerance	6.0																																																																																																																																																																								
1748	plasma	[2-3H]glucose	ra	µmol/kg/min	688			278.0	['1.33e+01', '1.09e+01', '9.86e+00', '7.37e+00', '7.78e+00', '6.06e+00', '9.09e+00', '8.44e+00']	['2.14e+00', '1.01e+00', '2.02e+00', '1.78e+00', '1.01e+00', '1.19e+00', '1.49e+00', '1.37e+00']	['3.94e-01', '2.28e-01', '5.02e-01', '5.92e-01', '3.18e-01', '4.81e-01', '4.02e-01', '3.98e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']		/media/data/Butler1991_Fig8.png	42.5825	0.07531981246191237				metabolic challenge	oral				h	0.0			mixed-meal				Butler1991	278	IGT	6	homo sapiens	25	N	6.0	('M', 'F')	(3, 3)	6.0	0.163		45.0				3.0	yr	6.0	0.0816		90.0				3.0	kg								N	25	Y	25.0					6.0	0.158		31.0				2.0	kg/m^2	impaired glucose tolerance	6.0																																																																																																																																																																								
1749	plasma	[6-3H]glucose	ra	µmol/kg/min	688			278.0	['1.33e+01', '1.04e+01', '6.77e+00', '5.70e+00', '6.36e+00', '4.57e+00', '6.83e+00', '6.59e+00']	['2.26e+00', '1.31e+00', '1.19e+00', '1.43e+00', '1.07e+00', '1.01e+00', '1.37e+00', '1.13e+00']	['4.16e-01', '3.09e-01', '4.31e-01', '6.15e-01', '4.12e-01', '5.41e-01', '4.91e-01', '4.20e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']		/media/data/Butler1991_Fig8.png	34.2275	0.11338550123270155				metabolic challenge	oral				h	0.0			mixed-meal				Butler1991	278	IGT	6	homo sapiens	25	N	6.0	('M', 'F')	(3, 3)	6.0	0.163		45.0				3.0	yr	6.0	0.0816		90.0				3.0	kg								N	25	Y	25.0					6.0	0.158		31.0				2.0	kg/m^2	impaired glucose tolerance	6.0																																																																																																																																																																								
1750	plasma	glucose	concentration	mmol/l	688			279.0	['1.12e+01', '1.57e+01', '1.79e+01', '1.77e+01', '1.61e+01', '1.36e+01', '1.15e+01', '1.06e+01']	['1.00e+00', '1.42e+00', '1.21e+00', '1.07e+00', '9.30e-01', '9.30e-01', '9.30e-01', '1.00e+00']	['2.83e-01', '2.87e-01', '2.14e-01', '1.91e-01', '1.83e-01', '2.17e-01', '2.56e-01', '2.98e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00']		/media/data/Butler1991_Fig1.png	70.785	0.1440763028707407				metabolic challenge	oral				h	0.0			mixed-meal				Butler1991	279	T2DM	10	homo sapiens	25	N	10.0	('M', 'F')	(3, 7)	10.0	0.19		50.0				3.0	yr	10.0	0.21600000000000003		88.0				6.0	kg								N	25	Y	25.0					10.0	0.198		32.0				2.0	kg/m^2	diabetes melitus type 2	10.0																																																																																																																																																																								
